seeds_minimizer_length,seeds_minimizer_windowsize,seeds_minimizer_density,similarity_score
16,30,7,0.5582
17,30,7,0.5588
18,30,7,0.5602
19,30,7,0.5595
20,30,7,0.559
21,30,7,0.5587
22,30,7,0.5591
23,30,7,0.5592
24,30,7,0.5594
25,30,7,0.5598
26,30,7,0.5597
27,30,7,0.5598
28,30,7,0.5606
29,30,7,0.5597
30,30,7,0.5599
10,31,7,0.5691
11,31,7,0.565
12,31,7,0.5631
13,31,7,0.5634
14,31,7,0.5639
15,31,7,0.5621
16,31,7,0.5585
17,31,7,0.5593
18,31,7,0.5598
19,31,7,0.5598
20,31,7,0.5594
21,31,7,0.5591
22,31,7,0.5589
23,31,7,0.5594
24,31,7,0.5597
25,31,7,0.5597
26,31,7,0.56
27,31,7,0.5592
28,31,7,0.5604
29,31,7,0.5602
30,31,7,0.5603
10,32,7,0.5699
11,32,7,0.5652
12,32,7,0.5626
13,32,7,0.5635
14,32,7,0.5639
15,32,7,0.563
16,32,7,0.5595
17,32,7,0.5593
18,32,7,0.5599
19,32,7,0.5595
20,32,7,0.5599
21,32,7,0.559
22,32,7,0.5591
23,32,7,0.5592
24,32,7,0.5597
25,32,7,0.5601
26,32,7,0.5598
27,32,7,0.5597
28,32,7,0.5607
29,32,7,0.5604
30,32,7,0.5604
10,33,7,0.5707
11,33,7,0.5655
12,33,7,0.5629
13,33,7,0.5649
14,33,7,0.5637
15,33,7,0.5629
16,33,7,0.5595
17,33,7,0.5595
18,33,7,0.56
19,33,7,0.5603
20,33,7,0.5605
21,33,7,0.559
22,33,7,0.5591
23,33,7,0.5594
24,33,7,0.5594
25,33,7,0.5603
26,33,7,0.5603
27,33,7,0.5602
28,33,7,0.5608
29,33,7,0.5606
30,33,7,0.5603
10,34,7,0.5692
11,34,7,0.5661
12,34,7,0.5629
13,34,7,0.5649
14,34,7,0.5632
15,34,7,0.5641
16,34,7,0.5606
17,34,7,0.56
18,34,7,0.5602
19,34,7,0.5605
20,34,7,0.5602
21,34,7,0.5593
22,34,7,0.5595
23,34,7,0.5591
24,34,7,0.5593
25,34,7,0.5606
26,34,7,0.5605
27,34,7,0.5602
28,34,7,0.5606
29,34,7,0.5608
30,34,7,0.5605
10,35,7,0.5674
11,35,7,0.5652
12,35,7,0.5639
13,35,7,0.566
14,35,7,0.564
15,35,7,0.565
16,35,7,0.5626
17,35,7,0.5601
18,35,7,0.5611
19,35,7,0.5601
20,35,7,0.5601
21,35,7,0.5592
22,35,7,0.5591
23,35,7,0.5591
24,35,7,0.559
25,35,7,0.5604
26,35,7,0.5603
27,35,7,0.5604
28,35,7,0.5606
29,35,7,0.5605
30,35,7,0.561
10,36,7,0.5686
11,36,7,0.5652
12,36,7,0.564
13,36,7,0.5655
14,36,7,0.564
15,36,7,0.5645
16,36,7,0.5616
17,36,7,0.5599
18,36,7,0.5619
19,36,7,0.5597
20,36,7,0.5605
21,36,7,0.5589
22,36,7,0.5594
23,36,7,0.5593
24,36,7,0.5593
25,36,7,0.5601
26,36,7,0.5604
27,36,7,0.5604
28,36,7,0.5609
29,36,7,0.5606
30,36,7,0.5616
10,37,7,0.5681
11,37,7,0.5641
12,37,7,0.564
13,37,7,0.5651
14,37,7,0.5649
15,37,7,0.5639
16,37,7,0.5614
17,37,7,0.5603
18,37,7,0.5622
19,37,7,0.5604
20,37,7,0.5609
21,37,7,0.5591
22,37,7,0.5595
23,37,7,0.5596
24,37,7,0.5594
25,37,7,0.5602
26,37,7,0.5604
27,37,7,0.5606
28,37,7,0.5608
29,37,7,0.5606
30,37,7,0.5615
10,38,7,0.568
11,38,7,0.5641
12,38,7,0.5624
13,38,7,0.5649
14,38,7,0.5648
15,38,7,0.5645
16,38,7,0.561
17,38,7,0.5609
18,38,7,0.5632
19,38,7,0.561
20,38,7,0.5606
21,38,7,0.5596
22,38,7,0.5596
23,38,7,0.5601
24,38,7,0.5599
25,38,7,0.5603
26,38,7,0.5607
27,38,7,0.561
28,38,7,0.5611
29,38,7,0.5611
30,38,7,0.5617
10,39,7,0.5673
11,39,7,0.5649
12,39,7,0.5627
13,39,7,0.5653
14,39,7,0.5651
15,39,7,0.5647
16,39,7,0.5621
17,39,7,0.5617
18,39,7,0.5637
19,39,7,0.5612
20,39,7,0.562
21,39,7,0.5598
22,39,7,0.5594
23,39,7,0.5599
24,39,7,0.5605
25,39,7,0.5603
26,39,7,0.5608
27,39,7,0.561
28,39,7,0.5613
29,39,7,0.561
30,39,7,0.562
10,40,7,0.568
11,40,7,0.5652
12,40,7,0.5625
13,40,7,0.5654
14,40,7,0.5664
15,40,7,0.5649
16,40,7,0.5627
17,40,7,0.561
18,40,7,0.5644
19,40,7,0.5622
20,40,7,0.562
21,40,7,0.5598
22,40,7,0.5597
23,40,7,0.5599
24,40,7,0.5601
25,40,7,0.5608
26,40,7,0.5612
27,40,7,0.561
28,40,7,0.5615
29,40,7,0.5614
30,40,7,0.5618
