seeds_minimizer_length,seeds_minimizer_windowsize,seeds_minimizer_density,similarity_score
22,36,8,0.5594
23,36,8,0.5593
24,36,8,0.5593
25,36,8,0.5601
26,36,8,0.5604
27,36,8,0.5604
28,36,8,0.5609
29,36,8,0.5606
30,36,8,0.5616
10,37,8,0.5684
11,37,8,0.5641
12,37,8,0.564
13,37,8,0.5651
14,37,8,0.5649
15,37,8,0.5639
16,37,8,0.5614
17,37,8,0.5603
18,37,8,0.5622
19,37,8,0.5604
20,37,8,0.5609
21,37,8,0.5591
22,37,8,0.5595
23,37,8,0.5596
24,37,8,0.5594
25,37,8,0.5602
26,37,8,0.5604
27,37,8,0.5606
28,37,8,0.5608
29,37,8,0.5606
30,37,8,0.5615
10,38,8,0.5678
11,38,8,0.5641
12,38,8,0.5624
13,38,8,0.5649
14,38,8,0.5648
15,38,8,0.5645
16,38,8,0.561
17,38,8,0.5609
18,38,8,0.5632
19,38,8,0.561
20,38,8,0.5606
21,38,8,0.5596
22,38,8,0.5596
23,38,8,0.5601
24,38,8,0.5599
25,38,8,0.5603
26,38,8,0.5607
27,38,8,0.561
28,38,8,0.5611
29,38,8,0.5611
30,38,8,0.5617
10,39,8,0.5673
11,39,8,0.5649
12,39,8,0.5627
13,39,8,0.5653
14,39,8,0.5651
15,39,8,0.5647
16,39,8,0.5621
17,39,8,0.5617
18,39,8,0.5637
19,39,8,0.5612
20,39,8,0.562
21,39,8,0.5598
22,39,8,0.5594
23,39,8,0.5599
24,39,8,0.5605
25,39,8,0.5603
26,39,8,0.5608
27,39,8,0.561
28,39,8,0.5613
29,39,8,0.561
30,39,8,0.562
10,40,8,0.5678
11,40,8,0.5652
12,40,8,0.5625
13,40,8,0.5654
14,40,8,0.5664
15,40,8,0.5649
16,40,8,0.5627
17,40,8,0.561
18,40,8,0.5644
19,40,8,0.5622
20,40,8,0.562
21,40,8,0.5598
22,40,8,0.5597
23,40,8,0.5599
24,40,8,0.5601
25,40,8,0.5608
26,40,8,0.5612
27,40,8,0.561
28,40,8,0.5615
29,40,8,0.5614
30,40,8,0.5618
