seeds_minimizer_length,seeds_minimizer_windowsize,seeds_minimizer_density,similarity_score
11,16,2,0.5614
12,16,2,0.5589
13,16,2,0.5581
14,16,2,0.5575
15,16,2,0.5575
16,16,2,0.5581
17,16,2,0.5581
18,16,2,0.5581
19,16,2,0.5581
20,16,2,0.5581
21,16,2,0.5581
22,16,2,0.5581
23,16,2,0.5581
24,16,2,0.5581
25,16,2,0.5581
26,16,2,0.5581
27,16,2,0.5581
28,16,2,0.5581
29,16,2,0.5581
30,16,2,0.5581
10,17,2,0.5791
11,17,2,0.5628
12,17,2,0.5581
13,17,2,0.5585
14,17,2,0.5577
15,17,2,0.5577
16,17,2,0.5583
17,17,2,0.5578
18,17,2,0.5578
19,17,2,0.5578
20,17,2,0.5578
21,17,2,0.5578
22,17,2,0.5578
23,17,2,0.5578
24,17,2,0.5578
25,17,2,0.5578
26,17,2,0.5578
27,17,2,0.5578
28,17,2,0.5578
29,17,2,0.5578
30,17,2,0.5578
10,18,2,0.5781
11,18,2,0.5608
12,18,2,0.5589
13,18,2,0.5583
14,18,2,0.558
15,18,2,0.5578
16,18,2,0.5584
17,18,2,0.5578
18,18,2,0.5583
19,18,2,0.5583
20,18,2,0.5583
21,18,2,0.5583
22,18,2,0.5583
23,18,2,0.5583
24,18,2,0.5583
25,18,2,0.5583
26,18,2,0.5583
27,18,2,0.5583
28,18,2,0.5583
29,18,2,0.5583
30,18,2,0.5583
10,19,2,0.5801
11,19,2,0.5599
12,19,2,0.5588
13,19,2,0.5589
14,19,2,0.5578
15,19,2,0.5581
16,19,2,0.5585
17,19,2,0.5582
18,19,2,0.5581
19,19,2,0.5583
20,19,2,0.5583
21,19,2,0.5583
22,19,2,0.5583
23,19,2,0.5583
24,19,2,0.5583
25,19,2,0.5583
26,19,2,0.5583
27,19,2,0.5583
28,19,2,0.5583
29,19,2,0.5583
30,19,2,0.5583
10,20,2,0.5778
11,20,2,0.5595
12,20,2,0.5587
13,20,2,0.5586
14,20,2,0.5577
15,20,2,0.5581
16,20,2,0.5583
17,20,2,0.5586
18,20,2,0.5582
19,20,2,0.5585
20,20,2,0.5584
21,20,2,0.5584
22,20,2,0.5584
23,20,2,0.5584
24,20,2,0.5584
25,20,2,0.5584
26,20,2,0.5584
27,20,2,0.5584
28,20,2,0.5584
29,20,2,0.5584
30,20,2,0.5584
10,21,2,0.5756
11,21,2,0.5604
12,21,2,0.5586
13,21,2,0.5586
14,21,2,0.5581
15,21,2,0.5578
16,21,2,0.5588
17,21,2,0.5585
18,21,2,0.5589
19,21,2,0.5583
20,21,2,0.5586
21,21,2,0.5589
22,21,2,0.5589
23,21,2,0.5589
24,21,2,0.5589
25,21,2,0.5589
26,21,2,0.5589
27,21,2,0.5589
28,21,2,0.5589
29,21,2,0.5589
30,21,2,0.5589
10,22,2,0.5736
11,22,2,0.5616
12,22,2,0.5592
13,22,2,0.5588
14,22,2,0.5585
15,22,2,0.5579
16,22,2,0.5589
17,22,2,0.5581
18,22,2,0.5588
19,22,2,0.5583
20,22,2,0.5585
21,22,2,0.5587
22,22,2,0.5589
23,22,2,0.5589
24,22,2,0.5589
25,22,2,0.5589
26,22,2,0.5589
27,22,2,0.5589
28,22,2,0.5589
29,22,2,0.5589
30,22,2,0.5589
10,23,2,0.5706
11,23,2,0.5624
12,23,2,0.5606
13,23,2,0.5589
14,23,2,0.559
15,23,2,0.558
16,23,2,0.5587
17,23,2,0.5581
18,23,2,0.5591
19,23,2,0.5588
20,23,2,0.5587
21,23,2,0.5589
22,23,2,0.5587
23,23,2,0.559
24,23,2,0.559
25,23,2,0.559
26,23,2,0.559
27,23,2,0.559
28,23,2,0.559
29,23,2,0.559
30,23,2,0.559
10,24,2,0.5666
11,24,2,0.563
12,24,2,0.5621
13,24,2,0.5597
14,24,2,0.5596
15,24,2,0.5592
16,24,2,0.5581
17,24,2,0.558
18,24,2,0.559
19,24,2,0.5588
20,24,2,0.5588
21,24,2,0.5587
22,24,2,0.5585
23,24,2,0.559
24,24,2,0.559
25,24,2,0.559
26,24,2,0.559
27,24,2,0.559
28,24,2,0.559
29,24,2,0.559
30,24,2,0.559
10,25,2,0.5689
11,25,2,0.5638
12,25,2,0.5625
13,25,2,0.5613
14,25,2,0.5596
15,25,2,0.5594
16,25,2,0.5587
17,25,2,0.5586
18,25,2,0.5592
19,25,2,0.559
20,25,2,0.558
21,25,2,0.5583
22,25,2,0.5587
23,25,2,0.559
24,25,2,0.5593
25,25,2,0.5591
26,25,2,0.5591
27,25,2,0.5591
28,25,2,0.5591
29,25,2,0.5591
30,25,2,0.5591
10,26,2,0.5674
11,26,2,0.5648
12,26,2,0.5627
13,26,2,0.5625
14,26,2,0.5601
15,26,2,0.5597
16,26,2,0.5586
17,26,2,0.5589
18,26,2,0.5594
19,26,2,0.5586
20,26,2,0.5584
21,26,2,0.5586
22,26,2,0.5589
23,26,2,0.5592
24,26,2,0.5597
25,26,2,0.5595
26,26,2,0.5594
27,26,2,0.5594
28,26,2,0.5594
29,26,2,0.5594
30,26,2,0.5594
10,27,2,0.5662
11,27,2,0.5656
12,27,2,0.5626
13,27,2,0.5646
14,27,2,0.5611
15,27,2,0.5601
16,27,2,0.5582
17,27,2,0.5586
18,27,2,0.56
19,27,2,0.5591
20,27,2,0.5583
21,27,2,0.5589
22,27,2,0.5587
23,27,2,0.559
24,27,2,0.5594
25,27,2,0.5594
26,27,2,0.5596
27,27,2,0.5593
28,27,2,0.5593
29,27,2,0.5593
30,27,2,0.5593
10,28,2,0.5655
11,28,2,0.564
12,28,2,0.563
13,28,2,0.5628
14,28,2,0.5632
15,28,2,0.5602
16,28,2,0.5581
17,28,2,0.5587
18,28,2,0.5602
19,28,2,0.5596
20,28,2,0.5587
21,28,2,0.5587
22,28,2,0.5586
23,28,2,0.5592
24,28,2,0.5594
25,28,2,0.5591
26,28,2,0.5596
27,28,2,0.5596
28,28,2,0.5597
29,28,2,0.5597
30,28,2,0.5597
10,29,2,0.5667
11,29,2,0.5648
12,29,2,0.5627
13,29,2,0.5622
14,29,2,0.5629
15,29,2,0.5618
16,29,2,0.558
17,29,2,0.5585
18,29,2,0.5602
19,29,2,0.5597
20,29,2,0.5587
21,29,2,0.5587
22,29,2,0.559
23,29,2,0.5593
24,29,2,0.5593
25,29,2,0.5593
26,29,2,0.5595
27,29,2,0.5597
28,29,2,0.5602
29,29,2,0.5598
30,29,2,0.5598
10,30,2,0.5677
11,30,2,0.5647
12,30,2,0.5623
13,30,2,0.5629
14,30,2,0.5637
15,30,2,0.5619
16,30,2,0.5582
17,30,2,0.5588
18,30,2,0.5602
19,30,2,0.5595
20,30,2,0.559
21,30,2,0.5587
22,30,2,0.5591
23,30,2,0.5592
24,30,2,0.5594
25,30,2,0.5598
26,30,2,0.5597
27,30,2,0.5598
28,30,2,0.5606
29,30,2,0.5597
30,30,2,0.5599
10,31,2,0.5691
11,31,2,0.565
12,31,2,0.5631
13,31,2,0.5634
14,31,2,0.5639
15,31,2,0.5621
16,31,2,0.5585
17,31,2,0.5593
18,31,2,0.5598
19,31,2,0.5598
20,31,2,0.5594
21,31,2,0.5591
22,31,2,0.5589
23,31,2,0.5594
24,31,2,0.5597
25,31,2,0.5597
26,31,2,0.56
27,31,2,0.5592
28,31,2,0.5604
29,31,2,0.5602
30,31,2,0.5603
10,32,2,0.5696
11,32,2,0.5652
12,32,2,0.5626
13,32,2,0.5635
14,32,2,0.5639
15,32,2,0.563
16,32,2,0.5595
17,32,2,0.5593
18,32,2,0.5599
19,32,2,0.5595
20,32,2,0.5599
21,32,2,0.559
22,32,2,0.5591
23,32,2,0.5592
24,32,2,0.5597
25,32,2,0.5601
26,32,2,0.5598
27,32,2,0.5597
28,32,2,0.5607
29,32,2,0.5604
30,32,2,0.5604
10,33,2,0.571
11,33,2,0.5655
12,33,2,0.5629
13,33,2,0.5649
14,33,2,0.5637
15,33,2,0.5629
16,33,2,0.5595
17,33,2,0.5595
18,33,2,0.56
19,33,2,0.5603
20,33,2,0.5605
21,33,2,0.559
22,33,2,0.5591
23,33,2,0.5594
24,33,2,0.5594
25,33,2,0.5603
26,33,2,0.5603
27,33,2,0.5602
28,33,2,0.5608
29,33,2,0.5606
30,33,2,0.5603
10,34,2,0.5692
11,34,2,0.5661
12,34,2,0.5629
13,34,2,0.5649
14,34,2,0.5632
15,34,2,0.5641
16,34,2,0.5606
17,34,2,0.56
18,34,2,0.5602
19,34,2,0.5605
20,34,2,0.5602
21,34,2,0.5593
22,34,2,0.5595
23,34,2,0.5591
24,34,2,0.5593
25,34,2,0.5606
26,34,2,0.5605
27,34,2,0.5602
28,34,2,0.5606
29,34,2,0.5608
30,34,2,0.5605
10,35,2,0.5679
11,35,2,0.5652
12,35,2,0.5639
13,35,2,0.566
14,35,2,0.564
15,35,2,0.565
16,35,2,0.5626
17,35,2,0.5601
18,35,2,0.5611
19,35,2,0.5601
20,35,2,0.5601
21,35,2,0.5592
22,35,2,0.5591
23,35,2,0.5591
24,35,2,0.559
25,35,2,0.5604
26,35,2,0.5603
27,35,2,0.5604
28,35,2,0.5606
29,35,2,0.5605
30,35,2,0.561
10,36,2,0.5688
11,36,2,0.5652
12,36,2,0.564
13,36,2,0.5655
14,36,2,0.564
15,36,2,0.5645
16,36,2,0.5616
17,36,2,0.5599
18,36,2,0.5619
19,36,2,0.5597
20,36,2,0.5605
21,36,2,0.5589
22,36,2,0.5594
23,36,2,0.5593
24,36,2,0.5593
25,36,2,0.5601
26,36,2,0.5604
27,36,2,0.5604
28,36,2,0.5609
29,36,2,0.5606
30,36,2,0.5616
10,37,2,0.5686
11,37,2,0.5641
12,37,2,0.564
13,37,2,0.5651
14,37,2,0.5649
15,37,2,0.5639
16,37,2,0.5614
17,37,2,0.5603
18,37,2,0.5622
19,37,2,0.5604
20,37,2,0.5609
21,37,2,0.5591
22,37,2,0.5595
23,37,2,0.5596
24,37,2,0.5594
25,37,2,0.5602
26,37,2,0.5604
27,37,2,0.5606
28,37,2,0.5608
29,37,2,0.5606
30,37,2,0.5615
10,38,2,0.5674
11,38,2,0.5641
12,38,2,0.5624
13,38,2,0.5649
14,38,2,0.5648
15,38,2,0.5645
16,38,2,0.561
17,38,2,0.5609
18,38,2,0.5632
19,38,2,0.561
20,38,2,0.5606
21,38,2,0.5596
22,38,2,0.5596
23,38,2,0.5601
24,38,2,0.5599
25,38,2,0.5603
26,38,2,0.5607
27,38,2,0.561
28,38,2,0.5611
29,38,2,0.5611
30,38,2,0.5617
10,39,2,0.5673
11,39,2,0.5649
12,39,2,0.5627
13,39,2,0.5653
14,39,2,0.5651
15,39,2,0.5647
16,39,2,0.5621
17,39,2,0.5617
18,39,2,0.5637
19,39,2,0.5612
20,39,2,0.562
21,39,2,0.5598
22,39,2,0.5594
23,39,2,0.5599
24,39,2,0.5605
25,39,2,0.5603
26,39,2,0.5608
27,39,2,0.561
28,39,2,0.5613
29,39,2,0.561
30,39,2,0.562
10,40,2,0.5676
11,40,2,0.5652
12,40,2,0.5625
13,40,2,0.5654
14,40,2,0.5664
15,40,2,0.5649
16,40,2,0.5627
17,40,2,0.561
18,40,2,0.5644
19,40,2,0.5622
20,40,2,0.562
21,40,2,0.5598
22,40,2,0.5597
23,40,2,0.5599
24,40,2,0.5601
25,40,2,0.5608
26,40,2,0.5612
27,40,2,0.561
28,40,2,0.5615
29,40,2,0.5614
30,40,2,0.5618
