seeds_minimizer_length,seeds_minimizer_windowsize,seeds_minimizer_density,similarity_score
19,26,4,0.5586
20,26,4,0.5584
21,26,4,0.5586
22,26,4,0.5589
23,26,4,0.5592
24,26,4,0.5597
25,26,4,0.5595
26,26,4,0.5594
27,26,4,0.5594
28,26,4,0.5594
29,26,4,0.5594
30,26,4,0.5594
10,27,4,0.5662
11,27,4,0.5656
12,27,4,0.5626
13,27,4,0.5646
14,27,4,0.5611
15,27,4,0.5601
16,27,4,0.5582
17,27,4,0.5586
18,27,4,0.56
19,27,4,0.5591
20,27,4,0.5583
21,27,4,0.5589
22,27,4,0.5587
23,27,4,0.559
24,27,4,0.5594
25,27,4,0.5594
26,27,4,0.5596
27,27,4,0.5593
28,27,4,0.5593
29,27,4,0.5593
30,27,4,0.5593
10,28,4,0.5655
11,28,4,0.564
12,28,4,0.563
13,28,4,0.5628
14,28,4,0.5632
15,28,4,0.5602
16,28,4,0.5581
17,28,4,0.5587
18,28,4,0.5602
19,28,4,0.5596
20,28,4,0.5587
21,28,4,0.5587
22,28,4,0.5586
23,28,4,0.5592
24,28,4,0.5594
25,28,4,0.5591
26,28,4,0.5596
27,28,4,0.5596
28,28,4,0.5597
29,28,4,0.5597
30,28,4,0.5597
10,29,4,0.5669
11,29,4,0.5648
12,29,4,0.5627
13,29,4,0.5622
14,29,4,0.5629
15,29,4,0.5618
16,29,4,0.558
17,29,4,0.5585
18,29,4,0.5602
19,29,4,0.5597
20,29,4,0.5587
21,29,4,0.5587
22,29,4,0.559
23,29,4,0.5593
24,29,4,0.5593
25,29,4,0.5593
26,29,4,0.5595
27,29,4,0.5597
28,29,4,0.5602
29,29,4,0.5598
30,29,4,0.5598
10,30,4,0.5677
11,30,4,0.5647
12,30,4,0.5623
13,30,4,0.5629
14,30,4,0.5637
15,30,4,0.5619
16,30,4,0.5582
17,30,4,0.5588
18,30,4,0.5602
19,30,4,0.5595
20,30,4,0.559
21,30,4,0.5587
22,30,4,0.5591
23,30,4,0.5592
24,30,4,0.5594
25,30,4,0.5598
26,30,4,0.5597
27,30,4,0.5598
28,30,4,0.5606
29,30,4,0.5597
30,30,4,0.5599
10,31,4,0.5691
11,31,4,0.565
12,31,4,0.5631
13,31,4,0.5634
14,31,4,0.5639
15,31,4,0.5621
16,31,4,0.5585
17,31,4,0.5593
18,31,4,0.5598
19,31,4,0.5598
20,31,4,0.5594
21,31,4,0.5591
22,31,4,0.5589
23,31,4,0.5594
24,31,4,0.5597
25,31,4,0.5597
26,31,4,0.56
27,31,4,0.5592
28,31,4,0.5604
29,31,4,0.5602
30,31,4,0.5603
10,32,4,0.5699
11,32,4,0.5652
12,32,4,0.5626
13,32,4,0.5635
14,32,4,0.5639
15,32,4,0.563
16,32,4,0.5595
17,32,4,0.5593
18,32,4,0.5599
19,32,4,0.5595
20,32,4,0.5599
21,32,4,0.559
22,32,4,0.5591
23,32,4,0.5592
24,32,4,0.5597
25,32,4,0.5601
26,32,4,0.5598
27,32,4,0.5597
28,32,4,0.5607
29,32,4,0.5604
30,32,4,0.5604
10,33,4,0.571
11,33,4,0.5655
12,33,4,0.5629
13,33,4,0.5649
14,33,4,0.5637
15,33,4,0.5629
16,33,4,0.5595
17,33,4,0.5595
18,33,4,0.56
19,33,4,0.5603
20,33,4,0.5605
21,33,4,0.559
22,33,4,0.5591
23,33,4,0.5594
24,33,4,0.5594
25,33,4,0.5603
26,33,4,0.5603
27,33,4,0.5602
28,33,4,0.5608
29,33,4,0.5606
30,33,4,0.5603
10,34,4,0.5692
11,34,4,0.5661
12,34,4,0.5629
13,34,4,0.5649
14,34,4,0.5632
15,34,4,0.5641
16,34,4,0.5606
17,34,4,0.56
18,34,4,0.5602
19,34,4,0.5605
20,34,4,0.5602
21,34,4,0.5593
22,34,4,0.5595
23,34,4,0.5591
24,34,4,0.5593
25,34,4,0.5606
26,34,4,0.5605
27,34,4,0.5602
28,34,4,0.5606
29,34,4,0.5608
30,34,4,0.5605
10,35,4,0.5679
11,35,4,0.5652
12,35,4,0.5639
13,35,4,0.566
14,35,4,0.564
15,35,4,0.565
16,35,4,0.5626
17,35,4,0.5601
18,35,4,0.5611
19,35,4,0.5601
20,35,4,0.5601
21,35,4,0.5592
22,35,4,0.5591
23,35,4,0.5591
24,35,4,0.559
25,35,4,0.5604
26,35,4,0.5603
27,35,4,0.5604
28,35,4,0.5606
29,35,4,0.5605
30,35,4,0.561
10,36,4,0.5686
11,36,4,0.5652
12,36,4,0.564
13,36,4,0.5655
14,36,4,0.564
15,36,4,0.5645
16,36,4,0.5616
17,36,4,0.5599
18,36,4,0.5619
19,36,4,0.5597
20,36,4,0.5605
21,36,4,0.5589
22,36,4,0.5594
23,36,4,0.5593
24,36,4,0.5593
25,36,4,0.5601
26,36,4,0.5604
27,36,4,0.5604
28,36,4,0.5609
29,36,4,0.5606
30,36,4,0.5616
10,37,4,0.5684
11,37,4,0.5641
12,37,4,0.564
13,37,4,0.5651
14,37,4,0.5649
15,37,4,0.5639
16,37,4,0.5614
17,37,4,0.5603
18,37,4,0.5622
19,37,4,0.5604
20,37,4,0.5609
21,37,4,0.5591
22,37,4,0.5595
23,37,4,0.5596
24,37,4,0.5594
25,37,4,0.5602
26,37,4,0.5604
27,37,4,0.5606
28,37,4,0.5608
29,37,4,0.5606
30,37,4,0.5615
10,38,4,0.568
11,38,4,0.5641
12,38,4,0.5624
13,38,4,0.5649
14,38,4,0.5648
15,38,4,0.5645
16,38,4,0.561
17,38,4,0.5609
18,38,4,0.5632
19,38,4,0.561
20,38,4,0.5606
21,38,4,0.5596
22,38,4,0.5596
23,38,4,0.5601
24,38,4,0.5599
25,38,4,0.5603
26,38,4,0.5607
27,38,4,0.561
28,38,4,0.5611
29,38,4,0.5611
30,38,4,0.5617
10,39,4,0.5677
11,39,4,0.5649
12,39,4,0.5627
13,39,4,0.5653
14,39,4,0.5651
15,39,4,0.5647
16,39,4,0.5621
17,39,4,0.5617
18,39,4,0.5637
19,39,4,0.5612
20,39,4,0.562
21,39,4,0.5598
22,39,4,0.5594
23,39,4,0.5599
24,39,4,0.5605
25,39,4,0.5603
26,39,4,0.5608
27,39,4,0.561
28,39,4,0.5613
29,39,4,0.561
30,39,4,0.562
10,40,4,0.5678
11,40,4,0.5652
12,40,4,0.5625
13,40,4,0.5654
14,40,4,0.5664
15,40,4,0.5649
16,40,4,0.5627
17,40,4,0.561
18,40,4,0.5644
19,40,4,0.5622
20,40,4,0.562
21,40,4,0.5598
22,40,4,0.5597
23,40,4,0.5599
24,40,4,0.5601
25,40,4,0.5608
26,40,4,0.5612
27,40,4,0.561
28,40,4,0.5615
29,40,4,0.5614
30,40,4,0.5618
