seeds_minimizer_length,seeds_minimizer_windowsize,seeds_minimizer_density,similarity_score
11,26,7,0.2599
12,26,7,0.2593
13,26,7,0.26
14,26,7,0.6221
15,26,7,0.9823
16,26,7,0.6229
17,26,7,0.983
18,26,7,0.2607
19,26,7,0.9847
20,26,7,0.9846
21,26,7,0.1328
22,26,7,0.2609
23,26,7,0.261
24,26,7,0.2608
25,26,7,0.3257
26,26,7,0.133
27,26,7,0.133
28,26,7,0.133
29,26,7,0.133
30,26,7,0.133
10,27,7,0.9837
11,27,7,0.26
12,27,7,0.2591
13,27,7,0.26
14,27,7,0.6218
15,27,7,0.6222
16,27,7,0.6225
17,27,7,0.3984
18,27,7,0.2607
19,27,7,0.9844
20,27,7,0.9849
21,27,7,0.1326
22,27,7,0.985
23,27,7,0.9843
24,27,7,0.1326
25,27,7,0.9845
26,27,7,0.1326
27,27,7,0.133
28,27,7,0.133
29,27,7,0.133
30,27,7,0.133
10,28,7,0.9834
11,28,7,0.2605
12,28,7,0.2594
13,28,7,0.2597
14,28,7,0.6219
15,28,7,0.6222
16,28,7,0.6225
17,28,7,0.3984
18,28,7,0.2605
19,28,7,0.7093
20,28,7,0.9843
21,28,7,0.9843
22,28,7,0.1325
23,28,7,0.1326
24,28,7,0.7092
25,28,7,0.6235
26,28,7,0.9851
27,28,7,0.1327
28,28,7,0.133
29,28,7,0.133
30,28,7,0.133
10,29,7,0.9826
11,29,7,0.2607
12,29,7,0.133
13,29,7,0.2597
14,29,7,0.2001
15,29,7,0.3409
16,29,7,0.6221
17,29,7,0.7085
18,29,7,0.2605
19,29,7,0.7092
20,29,7,0.1326
21,29,7,0.9842
22,29,7,0.1326
23,29,7,0.1327
24,29,7,0.7091
25,29,7,0.2609
26,29,7,0.2612
27,29,7,0.261
28,29,7,0.1329
29,29,7,0.133
30,29,7,0.133
10,30,7,0.9822
11,30,7,0.2604
12,30,7,0.1327
13,30,7,0.2593
14,30,7,0.2002
15,30,7,0.6214
16,30,7,0.622
17,30,7,0.7089
18,30,7,0.2605
19,30,7,0.6233
20,30,7,0.6231
21,30,7,0.71
22,30,7,0.1327
23,30,7,0.1327
24,30,7,0.709
25,30,7,0.9845
26,30,7,0.2616
27,30,7,0.1327
28,30,7,0.2611
29,30,7,0.2612
30,30,7,0.133
10,31,7,0.9824
11,31,7,0.2602
12,31,7,0.1327
13,31,7,0.2593
14,31,7,0.621
15,31,7,0.6211
16,31,7,0.6221
17,31,7,0.7089
18,31,7,0.2605
19,31,7,0.6232
20,31,7,0.6233
21,31,7,0.7098
22,31,7,0.1324
23,31,7,0.1327
24,31,7,0.9847
25,31,7,0.9844
26,31,7,0.9846
27,31,7,0.1328
28,31,7,0.6239
29,31,7,0.2608
30,31,7,0.624
10,32,7,0.621
11,32,7,0.2594
12,32,7,0.1328
13,32,7,0.2593
14,32,7,0.6206
15,32,7,0.6214
16,32,7,0.6223
17,32,7,0.7087
18,32,7,0.2601
19,32,7,0.1327
20,32,7,0.623
21,32,7,0.7091
22,32,7,0.1324
23,32,7,0.1324
24,32,7,0.1327
25,32,7,0.9848
26,32,7,0.2609
27,32,7,0.1328
28,32,7,0.1328
29,32,7,0.2607
30,32,7,0.1325
10,33,7,0.6213
11,33,7,0.2586
12,33,7,0.1328
13,33,7,0.2593
14,33,7,0.6207
15,33,7,0.1323
16,33,7,0.622
17,33,7,0.708
18,33,7,0.26
19,33,7,0.1325
20,33,7,0.6221
21,33,7,0.7086
22,33,7,0.1327
23,33,7,0.1324
24,33,7,0.1325
25,33,7,0.1602
26,33,7,0.261
27,33,7,0.1327
28,33,7,0.1327
29,33,7,0.1329
30,33,7,0.7094
10,34,7,0.621
11,34,7,0.259
12,34,7,0.1325
13,34,7,0.2592
14,34,7,0.1328
15,34,7,0.1318
16,34,7,0.6214
17,34,7,0.7074
18,34,7,0.26
19,34,7,0.1327
20,34,7,0.6227
21,34,7,0.7087
22,34,7,0.6233
23,34,7,0.1325
24,34,7,0.9838
25,34,7,0.9845
26,34,7,0.1327
27,34,7,0.1326
28,34,7,0.1327
29,34,7,0.1327
30,34,7,0.1324
10,35,7,0.6199
11,35,7,0.2591
12,35,7,0.1323
13,35,7,0.199
14,35,7,0.1325
15,35,7,0.1316
16,35,7,0.6212
17,35,7,0.7072
18,35,7,0.2598
19,35,7,0.1327
20,35,7,0.6223
21,35,7,0.7089
22,35,7,0.623
23,35,7,0.1324
24,35,7,0.1327
25,35,7,0.9844
26,35,7,0.1327
27,35,7,0.1329
28,35,7,0.1323
29,35,7,0.1325
30,35,7,0.1327
10,36,7,0.6193
11,36,7,0.2588
12,36,7,0.258
13,36,7,0.1308
14,36,7,0.1327
15,36,7,0.132
16,36,7,0.6207
17,36,7,0.7066
18,36,7,0.2598
19,36,7,0.1327
20,36,7,0.6224
21,36,7,0.9841
22,36,7,0.5117
23,36,7,0.1323
24,36,7,0.1327
25,36,7,0.9843
26,36,7,0.2609
27,36,7,0.1326
28,36,7,0.1325
29,36,7,0.1602
30,36,7,0.1327
10,37,7,0.6191
11,37,7,0.2583
12,37,7,0.2573
13,37,7,0.1305
14,37,7,0.1325
15,37,7,0.1319
16,37,7,0.6209
17,37,7,0.6205
18,37,7,0.2598
19,37,7,0.1327
20,37,7,0.6222
21,37,7,0.984
22,37,7,0.5111
23,37,7,0.1324
24,37,7,0.1326
25,37,7,0.9846
26,37,7,0.2608
27,37,7,0.1326
28,37,7,0.1326
29,37,7,0.2611
30,37,7,0.1324
10,38,7,0.6188
11,38,7,0.2584
12,38,7,0.2569
13,38,7,0.1301
14,38,7,0.1322
15,38,7,0.1318
16,38,7,0.6201
17,38,7,0.6204
18,38,7,0.2598
19,38,7,0.6217
20,38,7,0.1325
21,38,7,0.9838
22,38,7,0.6224
23,38,7,0.1325
24,38,7,0.1327
25,38,7,0.9848
26,38,7,0.2608
27,38,7,0.1328
28,38,7,0.1327
29,38,7,0.2612
30,38,7,0.1325
10,39,7,0.6183
11,39,7,0.2585
12,39,7,0.2567
13,39,7,0.1306
14,39,7,0.132
15,39,7,0.1317
16,39,7,0.6204
17,39,7,0.6196
18,39,7,0.2597
19,39,7,0.6212
20,39,7,0.1325
21,39,7,0.1323
22,39,7,0.6225
23,39,7,0.1325
24,39,7,0.1326
25,39,7,0.1326
26,39,7,0.2605
27,39,7,0.1327
28,39,7,0.1327
29,39,7,0.2612
30,39,7,0.1325
10,40,7,0.6185
11,40,7,0.2582
12,40,7,0.2566
13,40,7,0.1303
14,40,7,0.1318
15,40,7,0.1316
16,40,7,0.152
17,40,7,0.6196
18,40,7,0.2594
19,40,7,0.6213
20,40,7,0.1325
21,40,7,0.1324
22,40,7,0.6225
23,40,7,0.1325
24,40,7,0.1325
25,40,7,0.6233
26,40,7,0.2605
27,40,7,0.1327
28,40,7,0.1327
29,40,7,0.2613
30,40,7,0.1323
