seeds_minimizer_length,seeds_minimizer_windowsize,seeds_minimizer_density,similarity_score
26,24,9,0.1331
27,24,9,0.1331
28,24,9,0.1331
29,24,9,0.1331
30,24,9,0.1331
10,25,9,0.9837
11,25,9,0.9802
12,25,9,0.2592
13,25,9,0.6216
14,25,9,0.6221
15,25,9,0.9827
16,25,9,0.6231
17,25,9,0.9834
18,25,9,0.2607
19,25,9,0.9842
20,25,9,0.985
21,25,9,0.9846
22,25,9,0.9845
23,25,9,0.9851
24,25,9,0.1329
25,25,9,0.133
26,25,9,0.133
27,25,9,0.133
28,25,9,0.133
29,25,9,0.133
30,25,9,0.133
10,26,9,0.9836
11,26,9,0.2599
12,26,9,0.2593
13,26,9,0.26
14,26,9,0.6221
15,26,9,0.9823
16,26,9,0.6229
17,26,9,0.983
18,26,9,0.2607
19,26,9,0.9849
20,26,9,0.9846
21,26,9,0.1328
22,26,9,0.2609
23,26,9,0.261
24,26,9,0.2608
25,26,9,0.3257
26,26,9,0.133
27,26,9,0.133
28,26,9,0.133
29,26,9,0.133
30,26,9,0.133
10,27,9,0.9838
11,27,9,0.26
12,27,9,0.2591
13,27,9,0.26
14,27,9,0.6218
15,27,9,0.6222
16,27,9,0.6225
17,27,9,0.3984
18,27,9,0.2607
19,27,9,0.9844
20,27,9,0.9849
21,27,9,0.1326
22,27,9,0.985
23,27,9,0.9844
24,27,9,0.1326
25,27,9,0.9845
26,27,9,0.1326
27,27,9,0.133
28,27,9,0.133
29,27,9,0.133
30,27,9,0.133
10,28,9,0.9838
11,28,9,0.2605
12,28,9,0.2594
13,28,9,0.2597
14,28,9,0.6219
15,28,9,0.6222
16,28,9,0.6225
17,28,9,0.3985
18,28,9,0.2605
19,28,9,0.7093
20,28,9,0.9843
21,28,9,0.9842
22,28,9,0.1325
23,28,9,0.1326
24,28,9,0.7092
25,28,9,0.6235
26,28,9,0.9851
27,28,9,0.1327
28,28,9,0.133
29,28,9,0.133
30,28,9,0.133
10,29,9,0.983
11,29,9,0.2607
12,29,9,0.133
13,29,9,0.2597
14,29,9,0.2001
15,29,9,0.3409
16,29,9,0.622
17,29,9,0.7086
18,29,9,0.2605
19,29,9,0.7092
20,29,9,0.1326
21,29,9,0.9843
22,29,9,0.1326
23,29,9,0.1327
24,29,9,0.7091
25,29,9,0.2609
26,29,9,0.2612
27,29,9,0.261
28,29,9,0.1329
29,29,9,0.133
30,29,9,0.133
10,30,9,0.9824
11,30,9,0.2604
12,30,9,0.1327
13,30,9,0.2593
14,30,9,0.2002
15,30,9,0.6214
16,30,9,0.622
17,30,9,0.7089
18,30,9,0.2605
19,30,9,0.6233
20,30,9,0.6231
21,30,9,0.71
22,30,9,0.1327
23,30,9,0.1327
24,30,9,0.7091
25,30,9,0.9845
26,30,9,0.2616
27,30,9,0.1327
28,30,9,0.2611
29,30,9,0.2612
30,30,9,0.133
10,31,9,0.9827
11,31,9,0.2602
12,31,9,0.1327
13,31,9,0.2593
14,31,9,0.621
15,31,9,0.6211
16,31,9,0.6221
17,31,9,0.7089
18,31,9,0.2605
19,31,9,0.6232
20,31,9,0.6233
21,31,9,0.7099
22,31,9,0.1324
23,31,9,0.1327
24,31,9,0.9846
25,31,9,0.9844
26,31,9,0.9846
27,31,9,0.1328
28,31,9,0.6239
29,31,9,0.2608
30,31,9,0.624
10,32,9,0.6213
11,32,9,0.2594
12,32,9,0.1328
13,32,9,0.2593
14,32,9,0.6206
15,32,9,0.6214
16,32,9,0.6223
17,32,9,0.7088
18,32,9,0.2601
19,32,9,0.1327
20,32,9,0.623
21,32,9,0.7091
22,32,9,0.1324
23,32,9,0.1324
24,32,9,0.1327
25,32,9,0.9848
26,32,9,0.2609
27,32,9,0.1328
28,32,9,0.1328
29,32,9,0.2607
30,32,9,0.1325
10,33,9,0.6215
11,33,9,0.2586
12,33,9,0.1328
13,33,9,0.2593
14,33,9,0.6207
15,33,9,0.1323
16,33,9,0.622
17,33,9,0.708
18,33,9,0.26
19,33,9,0.1325
20,33,9,0.6221
21,33,9,0.7087
22,33,9,0.1327
23,33,9,0.1324
24,33,9,0.1325
25,33,9,0.1602
26,33,9,0.261
27,33,9,0.1327
28,33,9,0.1327
29,33,9,0.1329
30,33,9,0.7094
10,34,9,0.621
11,34,9,0.259
12,34,9,0.1325
13,34,9,0.2592
14,34,9,0.1328
15,34,9,0.1318
16,34,9,0.6214
17,34,9,0.7074
18,34,9,0.26
19,34,9,0.1327
20,34,9,0.6227
21,34,9,0.7087
22,34,9,0.6233
23,34,9,0.1325
24,34,9,0.9838
25,34,9,0.9845
26,34,9,0.1327
27,34,9,0.1326
28,34,9,0.1327
29,34,9,0.1327
30,34,9,0.1324
10,35,9,0.6199
11,35,9,0.2591
12,35,9,0.1323
13,35,9,0.199
14,35,9,0.1325
15,35,9,0.1316
16,35,9,0.6212
17,35,9,0.7072
18,35,9,0.2598
19,35,9,0.1327
20,35,9,0.6223
21,35,9,0.7089
22,35,9,0.623
23,35,9,0.1324
24,35,9,0.1327
25,35,9,0.9844
26,35,9,0.1327
27,35,9,0.1329
28,35,9,0.1323
29,35,9,0.1325
30,35,9,0.1327
10,36,9,0.6194
11,36,9,0.2588
12,36,9,0.258
13,36,9,0.1308
14,36,9,0.1327
15,36,9,0.132
16,36,9,0.6207
17,36,9,0.7066
18,36,9,0.2598
19,36,9,0.1327
20,36,9,0.6224
21,36,9,0.9841
22,36,9,0.5117
23,36,9,0.1323
24,36,9,0.1327
25,36,9,0.9843
26,36,9,0.2609
27,36,9,0.1326
28,36,9,0.1325
29,36,9,0.1602
30,36,9,0.1327
10,37,9,0.6193
11,37,9,0.2583
12,37,9,0.2573
13,37,9,0.1305
14,37,9,0.1325
15,37,9,0.1319
16,37,9,0.6209
17,37,9,0.6205
18,37,9,0.2598
19,37,9,0.1327
20,37,9,0.6222
21,37,9,0.984
22,37,9,0.5111
23,37,9,0.1324
24,37,9,0.1326
25,37,9,0.9846
26,37,9,0.2608
27,37,9,0.1326
28,37,9,0.1326
29,37,9,0.2611
30,37,9,0.1324
10,38,9,0.6189
11,38,9,0.2584
12,38,9,0.2569
13,38,9,0.1301
14,38,9,0.1322
15,38,9,0.1318
16,38,9,0.6202
17,38,9,0.6204
18,38,9,0.2598
19,38,9,0.6217
20,38,9,0.1325
21,38,9,0.9838
22,38,9,0.6224
23,38,9,0.1325
24,38,9,0.1327
25,38,9,0.9848
26,38,9,0.2608
27,38,9,0.1328
28,38,9,0.1327
29,38,9,0.2612
30,38,9,0.1325
10,39,9,0.6184
11,39,9,0.2584
12,39,9,0.2567
13,39,9,0.1306
14,39,9,0.132
15,39,9,0.1317
16,39,9,0.6203
17,39,9,0.6196
18,39,9,0.2597
19,39,9,0.6212
20,39,9,0.1325
21,39,9,0.1323
22,39,9,0.6225
23,39,9,0.1325
24,39,9,0.1326
25,39,9,0.1326
26,39,9,0.2605
27,39,9,0.1327
28,39,9,0.1327
29,39,9,0.2612
30,39,9,0.1325
10,40,9,0.6185
11,40,9,0.2582
12,40,9,0.2566
13,40,9,0.1303
14,40,9,0.1318
15,40,9,0.1316
16,40,9,0.152
17,40,9,0.6196
18,40,9,0.2594
19,40,9,0.6213
20,40,9,0.1325
21,40,9,0.1324
22,40,9,0.6225
23,40,9,0.1325
24,40,9,0.1325
25,40,9,0.6233
26,40,9,0.2605
27,40,9,0.1327
28,40,9,0.1327
29,40,9,0.2613
30,40,9,0.1323
