seeds_minimizer_length,seeds_minimizer_windowsize,seeds_minimizer_density,similarity_score
11,20,8,0.9828
12,20,8,0.9808
13,20,8,0.9828
14,20,8,0.983
15,20,8,0.9829
16,20,8,0.7095
17,20,8,0.8145
18,20,8,0.6241
19,20,8,0.9846
20,20,8,0.1452
21,20,8,0.1452
22,20,8,0.1452
23,20,8,0.1452
24,20,8,0.1452
25,20,8,0.1452
26,20,8,0.1452
27,20,8,0.1452
28,20,8,0.1452
29,20,8,0.1452
30,20,8,0.1452
10,21,8,0.9832
11,21,8,0.9828
12,21,8,0.9807
13,21,8,0.1335
14,21,8,0.6223
15,21,8,0.9841
16,21,8,0.8281
17,21,8,0.814
18,21,8,0.2612
19,21,8,0.3254
20,21,8,0.9844
21,21,8,0.1331
22,21,8,0.1331
23,21,8,0.1331
24,21,8,0.1331
25,21,8,0.1331
26,21,8,0.1331
27,21,8,0.1331
28,21,8,0.1331
29,21,8,0.1331
30,21,8,0.1331
10,22,8,0.9839
11,22,8,0.9824
12,22,8,0.9812
13,22,8,0.1336
14,22,8,0.6215
15,22,8,0.9838
16,22,8,0.9833
17,22,8,0.9841
18,22,8,0.2608
19,22,8,0.6233
20,22,8,0.6235
21,22,8,0.133
22,22,8,0.1331
23,22,8,0.1331
24,22,8,0.1331
25,22,8,0.1331
26,22,8,0.1331
27,22,8,0.1331
28,22,8,0.1331
29,22,8,0.1331
30,22,8,0.1331
10,23,8,0.9831
11,23,8,0.9824
12,23,8,0.6215
13,23,8,0.1335
14,23,8,0.6221
15,23,8,0.9825
16,23,8,0.1326
17,23,8,0.984
18,23,8,0.9841
19,23,8,0.9843
20,23,8,0.9852
21,23,8,0.9848
22,23,8,0.1327
23,23,8,0.1331
24,23,8,0.1331
25,23,8,0.1331
26,23,8,0.1331
27,23,8,0.1331
28,23,8,0.1331
29,23,8,0.1331
30,23,8,0.1331
10,24,8,0.1334
11,24,8,0.1334
12,24,8,0.6212
13,24,8,0.1332
14,24,8,0.6219
15,24,8,0.9829
16,24,8,0.1325
17,24,8,0.9837
18,24,8,0.2608
19,24,8,0.9843
20,24,8,0.6239
21,24,8,0.1329
22,24,8,0.9848
23,24,8,0.1329
24,24,8,0.1331
25,24,8,0.1331
26,24,8,0.1331
27,24,8,0.1331
28,24,8,0.1331
29,24,8,0.1331
30,24,8,0.1331
10,25,8,0.9834
11,25,8,0.9802
12,25,8,0.2592
13,25,8,0.6216
14,25,8,0.6221
15,25,8,0.9827
16,25,8,0.6231
17,25,8,0.9834
18,25,8,0.2607
19,25,8,0.9842
20,25,8,0.985
21,25,8,0.9846
22,25,8,0.9845
23,25,8,0.985
24,25,8,0.1329
25,25,8,0.133
26,25,8,0.133
27,25,8,0.133
28,25,8,0.133
29,25,8,0.133
30,25,8,0.133
10,26,8,0.9835
11,26,8,0.2599
12,26,8,0.2593
13,26,8,0.26
14,26,8,0.6221
15,26,8,0.9823
16,26,8,0.6229
17,26,8,0.983
18,26,8,0.2607
19,26,8,0.9848
20,26,8,0.9846
21,26,8,0.1328
22,26,8,0.2609
23,26,8,0.261
24,26,8,0.2608
25,26,8,0.3257
26,26,8,0.133
27,26,8,0.133
28,26,8,0.133
29,26,8,0.133
30,26,8,0.133
10,27,8,0.9837
11,27,8,0.26
12,27,8,0.2591
13,27,8,0.26
14,27,8,0.6218
15,27,8,0.6222
16,27,8,0.6225
17,27,8,0.3984
18,27,8,0.2607
19,27,8,0.9844
20,27,8,0.9849
21,27,8,0.1326
22,27,8,0.985
23,27,8,0.9843
24,27,8,0.1326
25,27,8,0.9845
26,27,8,0.1326
27,27,8,0.133
28,27,8,0.133
29,27,8,0.133
30,27,8,0.133
10,28,8,0.9835
11,28,8,0.2605
12,28,8,0.2594
13,28,8,0.2597
14,28,8,0.6219
15,28,8,0.6222
16,28,8,0.6225
17,28,8,0.3984
18,28,8,0.2605
19,28,8,0.7093
20,28,8,0.9843
21,28,8,0.9842
22,28,8,0.1325
23,28,8,0.1326
24,28,8,0.7092
25,28,8,0.6235
26,28,8,0.9851
27,28,8,0.1327
28,28,8,0.133
29,28,8,0.133
30,28,8,0.133
10,29,8,0.9829
11,29,8,0.2607
12,29,8,0.133
13,29,8,0.2597
14,29,8,0.2001
15,29,8,0.3409
16,29,8,0.622
17,29,8,0.7085
18,29,8,0.2605
19,29,8,0.7092
20,29,8,0.1326
21,29,8,0.9842
22,29,8,0.1326
23,29,8,0.1327
24,29,8,0.7091
25,29,8,0.2609
26,29,8,0.2612
27,29,8,0.261
28,29,8,0.1329
29,29,8,0.133
30,29,8,0.133
10,30,8,0.9823
11,30,8,0.2604
12,30,8,0.1327
13,30,8,0.2593
14,30,8,0.2002
15,30,8,0.6214
16,30,8,0.622
17,30,8,0.7089
18,30,8,0.2605
19,30,8,0.6233
20,30,8,0.6231
21,30,8,0.71
22,30,8,0.1327
23,30,8,0.1327
24,30,8,0.709
25,30,8,0.9845
26,30,8,0.2616
27,30,8,0.1327
28,30,8,0.2611
29,30,8,0.2612
30,30,8,0.133
10,31,8,0.9827
11,31,8,0.2602
12,31,8,0.1327
13,31,8,0.2593
14,31,8,0.621
15,31,8,0.6211
16,31,8,0.6221
17,31,8,0.7089
18,31,8,0.2605
19,31,8,0.6232
20,31,8,0.6233
21,31,8,0.7099
22,31,8,0.1324
23,31,8,0.1327
24,31,8,0.9846
25,31,8,0.9844
26,31,8,0.9846
27,31,8,0.1328
28,31,8,0.6239
29,31,8,0.2608
30,31,8,0.624
10,32,8,0.6212
11,32,8,0.2594
12,32,8,0.1328
13,32,8,0.2593
14,32,8,0.6206
15,32,8,0.6214
16,32,8,0.6223
17,32,8,0.7087
18,32,8,0.2601
19,32,8,0.1327
20,32,8,0.623
21,32,8,0.709
22,32,8,0.1324
23,32,8,0.1324
24,32,8,0.1327
25,32,8,0.9848
26,32,8,0.2609
27,32,8,0.1328
28,32,8,0.1328
29,32,8,0.2607
30,32,8,0.1325
10,33,8,0.6214
11,33,8,0.2586
12,33,8,0.1328
13,33,8,0.2593
14,33,8,0.6207
15,33,8,0.1323
16,33,8,0.622
17,33,8,0.708
18,33,8,0.26
19,33,8,0.1325
20,33,8,0.6221
21,33,8,0.7087
22,33,8,0.1327
23,33,8,0.1324
24,33,8,0.1325
25,33,8,0.1602
26,33,8,0.261
27,33,8,0.1327
28,33,8,0.1327
29,33,8,0.1329
30,33,8,0.7094
10,34,8,0.621
11,34,8,0.259
12,34,8,0.1325
13,34,8,0.2592
14,34,8,0.1328
15,34,8,0.1318
16,34,8,0.6214
17,34,8,0.7074
18,34,8,0.26
19,34,8,0.1327
20,34,8,0.6227
21,34,8,0.7088
22,34,8,0.6233
23,34,8,0.1325
24,34,8,0.9838
25,34,8,0.9845
26,34,8,0.1327
27,34,8,0.1326
28,34,8,0.1327
29,34,8,0.1327
30,34,8,0.1324
10,35,8,0.6199
11,35,8,0.2591
12,35,8,0.1323
13,35,8,0.199
14,35,8,0.1325
15,35,8,0.1316
16,35,8,0.6212
17,35,8,0.7072
18,35,8,0.2598
19,35,8,0.1327
20,35,8,0.6223
21,35,8,0.7089
22,35,8,0.6231
23,35,8,0.1324
24,35,8,0.1327
25,35,8,0.9844
26,35,8,0.1327
27,35,8,0.1329
28,35,8,0.1323
29,35,8,0.1325
30,35,8,0.1327
10,36,8,0.6194
11,36,8,0.2588
12,36,8,0.258
13,36,8,0.1308
14,36,8,0.1327
15,36,8,0.132
16,36,8,0.6207
17,36,8,0.7066
18,36,8,0.2598
19,36,8,0.1327
20,36,8,0.6224
21,36,8,0.9841
22,36,8,0.5117
23,36,8,0.1323
24,36,8,0.1327
25,36,8,0.9843
26,36,8,0.2609
27,36,8,0.1326
28,36,8,0.1325
29,36,8,0.1602
30,36,8,0.1327
10,37,8,0.6191
11,37,8,0.2583
12,37,8,0.2573
13,37,8,0.1305
14,37,8,0.1325
15,37,8,0.1319
16,37,8,0.6209
17,37,8,0.6205
18,37,8,0.2598
19,37,8,0.1327
20,37,8,0.6222
21,37,8,0.984
22,37,8,0.5111
23,37,8,0.1324
24,37,8,0.1326
25,37,8,0.9846
26,37,8,0.2608
27,37,8,0.1326
28,37,8,0.1326
29,37,8,0.2611
30,37,8,0.1324
10,38,8,0.6189
11,38,8,0.2584
12,38,8,0.2569
13,38,8,0.1301
14,38,8,0.1322
15,38,8,0.1318
16,38,8,0.6202
17,38,8,0.6204
18,38,8,0.2598
19,38,8,0.6217
20,38,8,0.1325
21,38,8,0.9838
22,38,8,0.6224
23,38,8,0.1325
24,38,8,0.1327
25,38,8,0.9848
26,38,8,0.2608
27,38,8,0.1328
28,38,8,0.1327
29,38,8,0.2612
30,38,8,0.1325
10,39,8,0.6183
11,39,8,0.2584
12,39,8,0.2567
13,39,8,0.1306
14,39,8,0.132
15,39,8,0.1317
16,39,8,0.6204
17,39,8,0.6196
18,39,8,0.2597
19,39,8,0.6212
20,39,8,0.1325
21,39,8,0.1323
22,39,8,0.6225
23,39,8,0.1325
24,39,8,0.1326
25,39,8,0.1326
26,39,8,0.2605
27,39,8,0.1327
28,39,8,0.1327
29,39,8,0.2612
30,39,8,0.1325
10,40,8,0.6184
11,40,8,0.2582
12,40,8,0.2566
13,40,8,0.1303
14,40,8,0.1318
15,40,8,0.1316
16,40,8,0.152
17,40,8,0.6196
18,40,8,0.2594
19,40,8,0.6213
20,40,8,0.1325
21,40,8,0.1324
22,40,8,0.6225
23,40,8,0.1325
24,40,8,0.1325
25,40,8,0.6233
26,40,8,0.2605
27,40,8,0.1327
28,40,8,0.1327
29,40,8,0.2613
30,40,8,0.1323
