seeds_minimizer_length,seeds_minimizer_windowsize,seeds_minimizer_density,similarity_score,time,memory
15,20,9,0.1161,1.29,80708
16,20,9,0.1162,1.33,84052
17,20,9,0.116,1.34,83572
18,20,9,0.1161,1.37,87276
19,20,9,0.1159,1.36,90832
20,20,9,0.1159,1.42,100976
21,20,9,0.1159,0.68,69120
22,20,9,0.1159,0.66,69120
23,20,9,0.1159,0.65,69120
24,20,9,0.1159,0.66,68800
25,20,9,0.1159,0.66,69120
26,20,9,0.1159,0.65,69120
27,20,9,0.1159,0.66,69120
28,20,9,0.1159,0.66,68800
29,20,9,0.1159,0.65,69120
30,20,9,0.1159,0.67,69120
10,21,9,0.9837,1.44,83948
11,21,9,0.1346,1.51,79216
12,21,9,0.1305,1.45,75156
13,21,9,0.1307,1.28,78964
14,21,9,0.116,1.29,80440
15,21,9,0.116,1.27,80856
16,21,9,0.116,1.28,81468
17,21,9,0.1159,1.27,83016
18,21,9,0.1159,1.29,85060
19,21,9,0.1158,1.36,86024
20,21,9,0.1158,1.38,89020
21,21,9,0.1158,1.37,101248
22,21,9,0.1158,0.67,68800
23,21,9,0.1158,0.65,69120
24,21,9,0.1158,0.66,69120
25,21,9,0.1158,0.65,69120
26,21,9,0.1158,0.65,69120
27,21,9,0.1158,0.66,69120
28,21,9,0.1158,0.66,74828
29,21,9,0.1158,0.65,69120
30,21,9,0.1158,0.66,68800
10,22,9,0.9816,1.39,83060
11,22,9,0.1342,1.5,78044
12,22,9,0.1302,1.31,76740
13,22,9,0.1304,1.3,79284
14,22,9,0.1156,1.25,78212
15,22,9,0.1157,1.34,79148
16,22,9,0.1157,1.26,80160
17,22,9,0.1157,1.31,79648
18,22,9,0.1156,1.31,81856
19,22,9,0.1156,1.31,84288
20,22,9,0.1155,1.35,83784
21,22,9,0.1155,1.34,93076
22,22,9,0.1155,1.33,101740
23,22,9,0.1155,0.65,69120
24,22,9,0.1155,0.64,68800
25,22,9,0.1155,0.65,69120
26,22,9,0.1155,0.66,69120
27,22,9,0.1155,0.66,69120
28,22,9,0.1155,0.67,75152
29,22,9,0.1155,0.65,69120
30,22,9,0.1155,0.66,69120
10,23,9,0.98,1.35,81844
11,23,9,0.1341,1.46,78144
12,23,9,0.1186,1.3,75612
13,23,9,0.1301,1.28,78520
14,23,9,0.1154,1.28,78800
15,23,9,0.1153,1.29,79144
16,23,9,0.1155,1.25,79812
17,23,9,0.1154,1.25,80132
18,23,9,0.1154,1.31,80164
19,23,9,0.1153,1.3,82388
20,23,9,0.1153,1.34,84860
21,23,9,0.1154,1.35,85160
22,23,9,0.1153,1.33,93056
23,23,9,0.1152,1.42,99040
24,23,9,0.1152,0.66,69120
25,23,9,0.1152,0.66,69120
26,23,9,0.1152,0.65,68800
27,23,9,0.1152,0.66,75136
28,23,9,0.1152,0.66,68800
29,23,9,0.1152,0.66,75156
30,23,9,0.1152,0.67,69120
10,24,9,0.9769,1.31,82328
11,24,9,0.1334,1.45,77616
12,24,9,0.1179,1.3,76424
13,24,9,0.1114,1.22,78908
14,24,9,0.1111,1.28,77276
15,24,9,0.111,1.32,78980
16,24,9,0.1113,1.3,79312
17,24,9,0.1112,1.28,79524
18,24,9,0.111,1.33,81648
19,24,9,0.111,1.33,80416
20,24,9,0.111,1.32,82924
21,24,9,0.111,1.33,83460
22,24,9,0.111,1.31,84512
23,24,9,0.1109,1.36,90696
24,24,9,0.1109,1.45,99416
25,24,9,0.1109,0.66,68800
26,24,9,0.1109,0.65,68800
27,24,9,0.1109,0.65,69120
28,24,9,0.1109,0.67,69120
29,24,9,0.1109,0.65,68800
30,24,9,0.1109,0.65,68800
10,25,9,0.9759,1.28,81248
11,25,9,0.1334,1.42,77380
12,25,9,0.1178,1.27,75520
13,25,9,0.1113,1.26,79456
14,25,9,0.111,1.31,77208
15,25,9,0.1108,1.28,78376
16,25,9,0.1111,1.25,79412
17,25,9,0.1111,1.25,79192
18,25,9,0.1109,1.31,81896
19,25,9,0.111,1.32,80032
20,25,9,0.1107,1.33,82360
21,25,9,0.1108,1.29,84004
22,25,9,0.1107,1.29,85952
23,25,9,0.1107,1.36,84632
24,25,9,0.1106,1.38,89952
25,25,9,0.1106,1.41,99124
26,25,9,0.1106,0.66,75152
27,25,9,0.1106,0.66,75112
28,25,9,0.1106,0.65,69120
29,25,9,0.1106,0.66,69120
30,25,9,0.1106,0.65,69120
10,26,9,0.9738,1.25,81944
11,26,9,0.1331,1.41,76496
12,26,9,0.1111,1.28,75656
13,26,9,0.1112,1.24,76716
14,26,9,0.111,1.28,76852
15,26,9,0.1108,1.27,78208
16,26,9,0.111,1.24,79032
17,26,9,0.111,1.25,78928
18,26,9,0.1107,1.25,77740
19,26,9,0.1107,1.27,79540
20,26,9,0.1104,1.27,81844
21,26,9,0.1106,1.27,82788
22,26,9,0.1106,1.29,81952
23,26,9,0.1105,1.29,83960
24,26,9,0.1105,1.29,84476
25,26,9,0.1104,1.32,89544
26,26,9,0.1105,1.38,100760
27,26,9,0.1105,0.66,69120
28,26,9,0.1105,0.65,69120
29,26,9,0.1105,0.65,69120
30,26,9,0.1105,0.66,68800
10,27,9,0.9698,1.23,79696
11,27,9,0.1324,1.38,77340
12,27,9,0.1104,1.31,73936
13,27,9,0.1106,1.27,76692
14,27,9,0.1105,1.28,78340
15,27,9,0.1103,1.25,78116
16,27,9,0.1028,1.28,77792
17,27,9,0.1104,1.27,78364
18,27,9,0.1103,1.3,78772
19,27,9,0.1026,1.28,80244
20,27,9,0.1024,1.24,79616
21,27,9,0.1024,1.28,81752
22,27,9,0.1024,1.27,81220
23,27,9,0.1022,1.34,81784
24,27,9,0.1022,1.34,84044
25,27,9,0.102,1.3,84508
26,27,9,0.1021,1.36,91132
27,27,9,0.1018,1.43,100336
28,27,9,0.1018,0.67,68800
29,27,9,0.1018,0.66,69120
30,27,9,0.1018,0.66,68800
10,28,9,0.9662,1.21,78708
11,28,9,0.1321,1.4,77824
12,28,9,0.1105,1.28,74888
13,28,9,0.1105,1.3,77016
14,28,9,0.1104,1.31,77844
15,28,9,0.1103,1.24,76832
16,28,9,0.1027,1.29,77476
17,28,9,0.1104,1.3,77944
18,28,9,0.11,1.28,78308
19,28,9,0.1025,1.29,77872
20,28,9,0.1021,1.3,79984
21,28,9,0.1023,1.28,80372
22,28,9,0.1021,1.26,81416
23,28,9,0.1022,1.28,80120
24,28,9,0.1022,1.33,79324
25,28,9,0.102,1.3,83200
26,28,9,0.102,1.35,84812
27,28,9,0.1018,1.33,88160
28,28,9,0.1018,1.37,103008
29,28,9,0.1018,0.66,69120
30,28,9,0.1018,0.65,69120
10,29,9,0.9621,1.22,79016
11,29,9,0.1318,1.43,77620
12,29,9,0.1103,1.26,74728
13,29,9,0.1101,1.29,77608
14,29,9,0.11,1.25,77872
15,29,9,0.11,1.3,77508
16,29,9,0.1022,1.31,77532
17,29,9,0.1101,1.26,77004
18,29,9,0.1097,1.27,78196
19,29,9,0.102,1.24,79400
20,29,9,0.1018,1.27,78836
21,29,9,0.1019,1.25,78896
22,29,9,0.1016,1.25,80628
23,29,9,0.1017,1.26,78424
24,29,9,0.1017,1.34,80148
25,29,9,0.1015,1.29,81596
26,29,9,0.1013,1.29,84944
27,29,9,0.1013,1.31,86324
28,29,9,0.1012,1.31,90188
29,29,9,0.1011,1.38,101936
30,29,9,0.1011,0.65,69120
10,30,9,0.9594,1.25,77908
11,30,9,0.1316,1.31,77648
12,30,9,0.1097,1.26,75548
13,30,9,0.1024,1.25,77224
14,30,9,0.1099,1.26,77912
15,30,9,0.1098,1.3,77992
16,30,9,0.1021,1.28,77856
17,30,9,0.1027,1.29,77636
18,30,9,0.1097,1.26,76880
19,30,9,0.102,1.27,78876
20,30,9,0.1018,1.28,78948
21,30,9,0.1017,1.29,78868
22,30,9,0.1015,1.29,78876
23,30,9,0.1017,1.28,78896
24,30,9,0.1015,1.3,80196
25,30,9,0.1014,1.34,79664
26,30,9,0.101,1.28,82928
27,30,9,0.1012,1.25,83072
28,30,9,0.1011,1.31,85160
29,30,9,0.1011,1.34,90484
30,30,9,0.1009,1.35,101960
10,31,9,0.957,1.33,77504
11,31,9,0.1313,1.41,76600
12,31,9,0.1092,1.23,75440
13,31,9,0.1023,1.31,76972
14,31,9,0.1098,1.23,77252
15,31,9,0.1096,1.3,75152
16,31,9,0.1019,1.24,76348
17,31,9,0.1024,1.25,77208
18,31,9,0.1024,1.25,77724
19,31,9,0.1019,1.26,78472
20,31,9,0.1016,1.23,79472
21,31,9,0.1016,1.27,78564
22,31,9,0.1013,1.23,81404
23,31,9,0.1015,1.24,77380
24,31,9,0.1012,1.29,78864
25,31,9,0.1012,1.27,77312
26,31,9,0.1007,1.28,81504
27,31,9,0.1009,1.32,81940
28,31,9,0.1007,1.32,84636
29,31,9,0.1007,1.33,85320
30,31,9,0.1003,1.32,88812
10,32,9,0.9541,1.37,77400
11,32,9,0.1309,1.35,75956
12,32,9,0.1088,1.22,74764
13,32,9,0.1017,1.26,76040
14,32,9,0.104,1.27,78516
15,32,9,0.1039,1.3,76292
16,32,9,0.1016,1.26,78048
17,32,9,0.1021,1.23,76024
18,32,9,0.1021,1.23,76236
19,32,9,0.1015,1.23,76748
20,32,9,0.1012,1.25,79112
21,32,9,0.1013,1.24,78104
22,32,9,0.101,1.23,78420
23,32,9,0.1013,1.27,77976
24,32,9,0.1007,1.27,79180
25,32,9,0.1008,1.24,77308
26,32,9,0.1003,1.26,82660
27,32,9,0.1004,1.3,81956
28,32,9,0.1002,1.31,82848
29,32,9,0.1003,1.31,83820
30,32,9,0.0999,1.36,85756
10,33,9,0.1615,1.44,76416
11,33,9,0.1304,1.33,76176
12,33,9,0.0986,1.27,73708
13,33,9,0.1011,1.23,75312
14,33,9,0.0987,1.26,76196
15,33,9,0.0987,1.3,76540
16,33,9,0.0991,1.27,76920
17,33,9,0.0988,1.23,77236
18,33,9,0.0989,1.28,76928
19,33,9,0.0986,1.25,77120
20,33,9,0.0982,1.27,79104
21,33,9,0.0983,1.25,78336
22,33,9,0.0979,1.33,78656
23,33,9,0.0984,1.32,76724
24,33,9,0.0979,1.24,77756
25,33,9,0.0977,1.27,79192
26,33,9,0.0975,1.27,80052
27,33,9,0.097,1.24,79948
28,33,9,0.0972,1.25,82584
29,33,9,0.0973,1.24,82708
30,33,9,0.0969,1.27,85840
10,34,9,0.1606,1.44,77984
11,34,9,0.13,1.28,76948
12,34,9,0.098,1.23,74480
13,34,9,0.1002,1.25,77284
14,34,9,0.0979,1.23,75064
15,34,9,0.0979,1.28,76984
16,34,9,0.0986,1.27,76816
17,34,9,0.0981,1.23,76124
18,34,9,0.0982,1.25,75508
19,34,9,0.0977,1.2,76280
20,34,9,0.0977,1.2,77284
21,34,9,0.0975,1.27,77208
22,34,9,0.0946,1.31,79364
23,34,9,0.095,1.25,76204
24,34,9,0.0945,1.24,77316
25,34,9,0.0943,1.23,77316
26,34,9,0.0938,1.29,80092
27,34,9,0.0935,1.23,80880
28,34,9,0.0939,1.23,80192
29,34,9,0.0939,1.3,81200
30,34,9,0.0936,1.28,82672
10,35,9,0.1599,1.45,77096
11,35,9,0.1144,1.28,76784
12,35,9,0.0974,1.24,74112
13,35,9,0.0993,1.24,77276
14,35,9,0.0972,1.27,76768
15,35,9,0.0971,1.23,74844
16,35,9,0.0978,1.29,76732
17,35,9,0.0974,1.25,77440
18,35,9,0.0974,1.25,76568
19,35,9,0.0966,1.25,76184
20,35,9,0.0966,1.27,76960
21,35,9,0.0967,1.25,77324
22,35,9,0.0937,1.24,77528
23,35,9,0.0939,1.22,76296
24,35,9,0.0936,1.26,78584
25,35,9,0.0931,1.25,76496
26,35,9,0.0931,1.27,78280
27,35,9,0.0925,1.27,79140
28,35,9,0.0928,1.24,79740
29,35,9,0.0927,1.26,79764
30,35,9,0.0925,1.26,81568
10,36,9,0.1584,1.46,75520
11,36,9,0.1019,1.27,75152
12,36,9,0.0967,1.22,74828
13,36,9,0.094,1.25,76324
14,36,9,0.0943,1.21,74828
15,36,9,0.0942,1.23,75588
16,36,9,0.0972,1.24,75612
17,36,9,0.0948,1.24,76840
18,36,9,0.095,1.25,78248
19,36,9,0.0937,1.26,77424
20,36,9,0.0938,1.27,78404
21,36,9,0.0936,1.23,77784
22,36,9,0.0932,1.25,78628
23,36,9,0.0933,1.24,76092
24,36,9,0.0926,1.27,75288
25,36,9,0.0925,1.27,76480
26,36,9,0.0926,1.24,80436
27,36,9,0.0919,1.26,78528
28,36,9,0.0924,1.32,79132
29,36,9,0.0918,1.25,79572
30,36,9,0.0919,1.28,80436
10,37,9,0.1573,1.45,77068
11,37,9,0.1011,1.3,74756
12,37,9,0.0961,1.25,73964
13,37,9,0.0936,1.26,76044
14,37,9,0.0937,1.28,76504
15,37,9,0.0937,1.21,74664
16,37,9,0.0937,1.25,76252
17,37,9,0.0944,1.22,76944
18,37,9,0.0937,1.25,76296
19,37,9,0.0924,1.26,77288
20,37,9,0.0927,1.2,77836
21,37,9,0.0923,1.24,78812
22,37,9,0.0921,1.24,77796
23,37,9,0.0927,1.24,75164
24,37,9,0.0918,1.26,75436
25,37,9,0.092,1.24,75616
26,37,9,0.0916,1.23,79404
27,37,9,0.0911,1.25,79004
28,37,9,0.0917,1.22,79184
29,37,9,0.0911,1.25,80640
30,37,9,0.0909,1.23,80256
10,38,9,0.1564,1.46,75152
11,38,9,0.1006,1.29,74484
12,38,9,0.0957,1.22,73068
13,38,9,0.093,1.26,76668
14,38,9,0.0931,1.26,76696
15,38,9,0.0931,1.24,77204
16,38,9,0.0927,1.26,75040
17,38,9,0.0936,1.22,76404
18,38,9,0.0932,1.25,75632
19,38,9,0.0919,1.24,76860
20,38,9,0.092,1.27,77076
21,38,9,0.0916,1.28,76956
22,38,9,0.0915,1.25,77788
23,38,9,0.0924,1.25,74984
24,38,9,0.0911,1.23,75168
25,38,9,0.0911,1.22,76732
26,38,9,0.0905,1.22,78900
27,38,9,0.0904,1.26,78100
28,38,9,0.0909,1.26,79148
29,38,9,0.0904,1.25,79632
30,38,9,0.0904,1.24,79068
10,39,9,0.1321,1.46,75744
11,39,9,0.1002,1.3,74348
12,39,9,0.095,1.27,74304
13,39,9,0.0926,1.3,77164
14,39,9,0.0924,1.21,75768
15,39,9,0.0922,1.25,76888
16,39,9,0.0917,1.23,75908
17,39,9,0.0926,1.24,77208
18,39,9,0.092,1.28,76620
19,39,9,0.0911,1.25,76452
20,39,9,0.0911,1.23,77712
21,39,9,0.0905,1.21,76704
22,39,9,0.0908,1.24,77612
23,39,9,0.0917,1.25,76576
24,39,9,0.0904,1.24,75156
25,39,9,0.09,1.28,75480
26,39,9,0.0898,1.25,78020
27,39,9,0.0895,1.26,79760
28,39,9,0.0898,1.2,78924
29,39,9,0.0894,1.25,79112
30,39,9,0.0893,1.24,78668
10,40,9,0.1313,1.48,74728
11,40,9,0.0994,1.34,75148
12,40,9,0.0944,1.22,74124
13,40,9,0.092,1.27,76460
14,40,9,0.0917,1.24,76528
15,40,9,0.0914,1.21,76496
16,40,9,0.0915,1.24,75596
17,40,9,0.0921,1.24,75596
18,40,9,0.0912,1.25,76712
19,40,9,0.0902,1.25,75384
20,40,9,0.09,1.24,77644
21,40,9,0.0899,1.24,77100
22,40,9,0.0903,1.24,76296
23,40,9,0.0911,1.25,74636
24,40,9,0.0897,1.21,75168
25,40,9,0.0894,1.23,77488
26,40,9,0.0893,1.27,77828
27,40,9,0.0886,1.21,78128
28,40,9,0.089,1.21,77068
29,40,9,0.0886,1.23,77712
30,40,9,0.0887,1.23,78988
